dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1710115200,4,1735.69,3.97,37.36,3.53,17.17,71.82,82.02,8.36
1710118800,4,2082.82,7.38,45.93,2.62,23.84,71.34,82.93,8.74
1710122400,4,2002.72,5.2,50.72,3.53,30.04,67.65,78.9,8.23
1710126000,4,1668.93,1.84,48.67,10.01,35.76,64.0,73.98,7.54
1710129600,3,1041.41,0.52,35.64,26.46,34.33,43.93,49.09,3.29
1710133200,3,907.9,0.29,31.53,32.9,30.28,36.99,40.74,2.82
1710136800,3,854.49,0.18,29.47,37.19,29.09,32.36,35.57,2.98
1710140400,3,787.73,0.13,26.39,44.35,27.89,26.77,29.72,3.01
1710144000,2,700.95,0.18,24.68,43.63,26.46,19.98,22.83,3.13
1710147600,2,667.57,0.43,26.39,32.54,26.94,14.39,17.32,3.32
1710151200,2,894.55,0.78,34.62,19.13,27.89,14.54,18.68,4.69
1710154800,2,1281.74,1.79,42.5,6.62,27.89,18.83,25.87,6.84
1710158400,2,1401.9,2.93,41.13,3.17,25.27,23.41,33.95,8.74
1710162000,3,1468.66,3.69,39.07,1.97,22.41,28.74,43.83,11.27
1710165600,3,1468.66,3.58,35.99,1.7,19.07,32.44,51.75,12.92
1710169200,3,1375.2,2.68,33.24,2.53,17.17,32.98,53.48,12.79
1710172800,3,1188.28,1.68,30.85,4.2,17.88,29.26,44.28,9.75
1710176400,2,907.9,0.6,27.42,7.6,16.93,24.25,32.13,6.14
1710180000,3,707.63,0.18,25.36,10.73,15.26,25.08,29.65,4.43
1710183600,3,654.22,0.11,25.7,11.35,14.66,28.06,31.08,3.32
1710187200,3,707.63,0.2,26.39,8.49,13.11,29.96,32.9,3.96
1710190800,3,774.38,0.47,27.76,4.83,12.99,30.79,34.09,5.0
1710194400,3,867.84,1.27,28.79,2.03,13.95,33.28,36.95,5.57
1710198000,3,1081.47,3.97,29.13,0.37,15.02,39.74,44.32,5.51
1710201600,3,1562.12,11.96,28.45,0.13,17.17,49.04,55.83,6.46
1710205200,4,2002.72,21.01,28.45,1.97,19.79,50.95,59.01,7.22
1710208800,3,1895.9,19.67,30.16,4.34,22.65,45.19,53.72,7.28
1710212400,3,1441.96,12.29,30.5,9.3,24.56,36.44,44.39,6.78
1710216000,2,947.95,5.81,27.42,18.24,24.56,23.87,29.1,4.88
1710219600,2,734.33,3.24,25.02,31.47,23.6,17.71,21.3,3.77
1710223200,2,634.19,2.12,22.62,45.42,23.84,14.59,17.41,3.17
1710226800,1,507.35,0.91,16.79,50.78,18.12,9.68,11.9,2.6
1710230400,1,460.62,0.41,15.59,46.49,16.69,7.18,9.24,2.53
1710234000,1,460.62,0.22,16.62,39.7,16.93,6.33,8.4,2.5
1710237600,1,647.54,0.2,22.28,28.25,18.36,7.45,11.06,3.93
1710241200,1,854.49,0.21,28.79,17.52,19.55,9.98,16.5,6.02
1710244800,2,894.55,0.3,29.13,14.13,19.55,12.62,22.43,7.85
1710248400,2,907.9,0.33,29.13,12.7,20.03,15.42,27.9,9.12
1710252000,2,867.84,0.29,27.76,12.34,19.31,17.28,31.65,9.5
1710255600,2,854.49,0.3,26.73,11.98,17.88,19.0,34.36,9.37
1710259200,2,854.49,0.36,26.05,11.18,15.74,19.6,34.35,8.74
1710262800,2,821.11,0.28,23.99,11.44,12.87,19.31,32.19,7.92
1710266400,2,747.68,0.13,20.73,12.87,10.85,20.04,32.62,7.66
1710270000,2,714.3,0.09,18.34,12.87,9.89,22.06,33.05,6.59
1710273600,2,660.9,0.08,16.79,12.7,9.18,21.58,29.32,5.38
1710277200,2,547.41,0.07,15.08,14.84,9.54,16.37,20.85,3.96
1710280800,1,400.54,0.05,14.05,18.42,11.56,9.23,11.53,2.6
1710284400,1,423.91,0.12,16.11,15.91,13.11,8.32,10.94,2.88
1710288000,2,600.81,1.16,21.42,9.21,15.97,11.11,15.27,4.02
1710291600,2,787.73,4.41,25.02,5.1,21.22,13.64,18.44,4.75
1710295200,2,754.36,4.41,25.02,4.92,22.65,13.06,17.69,4.75
1710298800,2,620.84,2.04,23.65,7.87,21.46,10.3,14.03,4.12
1710302400,1,500.68,1.12,19.19,15.74,18.36,7.12,9.55,2.91
1710306000,1,467.3,1.22,17.65,20.38,17.88,6.08,7.94,2.25
1710309600,1,460.62,1.3,16.79,26.46,17.88,6.03,7.71,1.98
1710313200,1,487.33,1.44,17.65,31.11,18.36,6.59,8.48,2.15
1710316800,1,527.38,1.02,18.51,31.83,17.88,6.8,8.91,2.53
1710320400,1,587.46,0.64,19.88,28.25,17.4,6.77,9.03,2.79
1710324000,1,694.27,0.37,23.65,21.99,16.93,7.7,10.5,3.29
1710327600,1,734.33,0.2,26.05,18.06,17.88,9.07,12.72,3.8
1710331200,2,700.95,0.16,25.36,17.34,18.36,10.71,15.16,4.24
1710334800,2,674.25,0.14,25.36,17.17,19.07,12.85,17.86,4.5
1710338400,2,660.9,0.16,25.7,15.74,19.79,15.17,20.79,4.62
1710342000,2,660.9,0.21,25.7,13.77,19.31,16.95,22.89,4.81
1710345600,2,674.25,0.36,26.39,10.73,19.07,17.89,23.02,4.62
1710349200,2,647.54,0.38,25.02,9.3,17.17,17.44,21.1,4.02
1710352800,2,587.46,0.24,21.93,10.46,15.26,16.57,19.65,3.77
1710356400,2,547.41,0.13,19.02,12.34,12.87,15.69,18.73,3.89
1710360000,2,540.73,0.12,17.65,12.7,11.68,15.39,18.97,4.69
1710363600,2,527.38,0.12,17.31,12.52,11.56,15.08,19.01,5.07
1710367200,2,547.41,0.17,17.82,11.35,12.64,15.12,19.15,5.0
1710370800,2,654.22,0.46,20.39,8.14,13.23,16.12,20.53,5.0
1710374400,2,1028.06,3.97,26.05,2.5,15.74,20.6,27.31,6.33
1710378000,2,1468.66,13.08,28.79,1.11,19.31,24.92,33.57,7.6
1710381600,2,1401.9,13.08,29.82,1.59,21.46,23.49,32.12,7.41
1710385200,2,1001.36,5.31,30.5,6.26,21.7,19.02,25.95,6.33
1710388800,2,607.49,0.68,22.62,28.25,20.27,10.95,14.15,3.29
1710392400,1,527.38,0.68,17.99,42.56,18.84,8.5,10.71,2.53
1710396000,1,507.35,0.82,16.11,50.78,18.12,7.47,9.35,2.22
1710399600,1,534.06,0.59,17.82,51.5,19.31,7.92,9.89,2.34
1710403200,1,580.79,0.33,19.19,50.07,19.55,8.76,10.89,2.6
1710406800,2,647.54,0.15,21.93,46.49,20.03,9.87,12.15,2.75
1710410400,2,794.41,0.04,26.73,39.7,20.27,11.63,14.46,3.2
1710414000,2,894.55,0.01,30.16,34.69,20.74,14.11,17.93,3.67
1710417600,2,907.9,0.0,30.16,34.33,20.98,17.5,22.47,4.12
1710421200,2,1041.41,0.01,32.56,29.68,20.98,23.74,31.51,5.7
1710424800,3,1201.63,0.03,34.62,22.89,19.55,30.52,41.95,7.35
1710428400,3,1295.09,0.07,34.62,18.24,17.64,35.22,48.86,8.36
1710432000,3,1281.74,0.14,32.9,15.02,15.26,35.78,48.98,8.36
1710435600,3,1108.17,0.09,28.45,15.38,13.83,31.86,42.92,7.54
1710439200,3,894.55,0.04,23.31,18.06,13.47,27.9,37.87,7.16
1710442800,2,747.68,0.02,19.36,20.56,12.76,24.22,33.22,6.71
1710446400,2,674.25,0.02,17.99,20.74,12.4,22.14,30.46,6.71
1710450000,2,634.19,0.03,17.65,19.85,12.99,21.05,28.84,6.59
1710453600,2,614.17,0.04,17.99,18.95,13.95,19.75,25.71,5.51
1710457200,2,667.57,0.08,19.02,18.24,12.99,18.25,22.77,4.62
1710460800,2,907.9,2.21,22.28,17.52,13.35,18.48,23.42,4.94
1710464400,2,1161.58,6.71,24.33,22.35,15.5,17.85,23.41,5.51
1710468000,2,1054.76,6.71,22.62,33.62,16.93,15.79,21.6,5.83
1710471600,2,814.44,4.19,18.34,55.79,18.12,14.7,20.32,6.08
1710475200,2,680.92,2.01,14.57,85.83,18.36,18.02,22.34,5.19
1710478800,2,654.22,1.26,14.57,94.41,19.55,20.69,23.96,4.05
1710482400,2,654.22,0.92,16.96,87.26,21.7,18.83,21.65,3.2
1710486000,2,680.92,0.66,19.19,77.25,22.17,16.71,19.51,2.88
1710489600,2,741.0,0.35,21.42,70.1,22.17,16.28,19.15,3.07
1710493200,2,867.84,0.1,26.05,58.65,22.65,18.24,21.22,3.48
1710496800,2,1174.93,0.01,34.27,42.56,21.93,22.18,25.85,4.43
1710500400,3,1468.66,0.03,41.47,27.18,21.22,26.52,31.75,5.64
1710504000,3,1508.71,0.07,40.1,20.74,19.31,29.06,36.26,6.9
1710507600,3,1468.66,0.06,36.67,20.21,17.88,31.38,41.31,8.36
1710511200,3,1281.74,0.03,31.87,22.89,17.17,31.73,43.66,8.99
1710514800,3,1134.87,0.01,28.45,26.46,16.21,31.8,44.21,9.25
1710518400,3,1028.06,0.01,25.7,31.11,15.14,31.63,42.21,8.36
1710522000,3,907.9,0.0,22.28,33.97,13.71,30.83,38.88,7.16
1710525600,3,781.06,0.0,18.51,35.76,11.8,29.96,36.62,6.27
1710529200,3,714.3,0.0,16.79,34.69,10.61,29.14,34.06,5.13
1710532800,3,694.27,0.0,15.77,34.69,9.66,29.54,33.19,4.31
1710536400,3,700.95,0.0,14.39,37.19,8.94,32.18,35.39,3.86
1710540000,3,747.68,0.0,14.39,38.62,9.06,36.9,39.7,3.42
1710543600,3,854.49,0.0,17.48,32.19,9.42,40.49,43.37,3.48
1710547200,3,1108.17,0.34,24.68,21.28,10.37,43.2,47.08,4.18
1710550800,3,1375.2,2.54,30.5,19.49,12.4,45.32,50.7,5.32
1710554400,3,1361.85,3.41,29.13,31.83,14.19,42.1,48.7,6.4
1710558000,3,1214.98,2.91,24.33,60.8,15.5,39.04,46.05,7.41
1710561600,3,1014.71,1.49,18.85,84.4,16.21,31.98,37.18,6.4
1710565200,3,894.55,1.45,16.45,87.26,16.69,25.47,29.08,5.38
1710568800,2,834.47,1.96,16.11,85.12,17.64,22.93,25.75,4.5
1710572400,2,807.76,2.07,16.45,80.11,17.17,20.63,23.21,3.64
1710576000,2,834.47,1.96,19.54,65.8,16.69,18.56,21.5,3.7
1710579600,2,921.25,1.24,23.99,54.36,16.45,18.52,21.73,3.93
1710583200,2,1094.82,0.59,29.13,48.64,16.69,21.43,25.26,4.37
1710586800,3,1188.28,0.04,30.85,47.92,16.69,25.42,30.19,5.07
1710590400,3,1174.93,0.0,27.76,52.93,15.74,30.81,36.81,5.83
1710594000,3,1228.33,0.0,26.39,55.79,15.02,37.86,45.64,7.16
1710597600,3,1241.68,0.0,24.68,51.5,14.19,42.48,52.09,8.04
1710601200,3,1201.63,0.0,24.33,39.7,13.35,42.88,53.77,8.61
1710604800,3,1094.82,0.01,23.99,27.54,12.16,37.87,48.19,8.36
1710608400,3,907.9,0.01,20.91,24.32,10.61,30.07,37.71,7.22
1710612000,3,741.0,0.0,17.14,26.46,9.66,25.24,31.31,6.52
1710615600,2,660.9,0.0,15.08,27.18,8.94,23.37,28.49,5.95
1710619200,2,634.19,0.0,14.91,25.75,8.46,23.45,28.03,5.7
1710622800,2,640.87,0.01,15.42,23.25,8.82,24.18,28.55,5.57
1710626400,3,680.92,0.02,16.96,20.21,9.66,25.34,29.23,5.19
1710630000,3,794.41,0.07,19.88,15.91,10.61,28.99,33.11,4.88
1710633600,3,1068.12,1.12,25.7,9.48,12.4,35.83,41.43,5.51
1710637200,3,1321.79,3.8,30.16,7.15,15.14,40.04,46.33,6.4
1710640800,3,1361.85,4.81,30.85,10.28,16.93,41.71,48.29,6.9
1710644400,3,1268.39,3.21,29.82,19.13,17.17,41.6,47.88,6.84
1710648000,3,854.49,1.36,23.65,33.62,17.64,25.07,28.2,4.18
1710651600,2,667.57,0.57,21.93,32.9,17.4,16.5,18.53,3.1
1710655200,2,614.17,0.35,21.93,33.26,18.36,14.15,15.9,2.75
1710658800,2,600.81,0.17,20.91,37.19,17.88,13.24,14.84,2.47
1710662400,2,654.22,0.34,21.42,41.84,17.17,14.11,15.66,2.41
1710666000,2,741.0,0.44,24.33,43.63,17.17,15.66,17.23,2.44
1710669600,2,1068.12,0.3,32.56,36.48,18.36,20.34,23.07,3.93
1710673200,3,1455.31,0.05,40.44,25.39,18.36,27.61,32.58,5.7
1710676800,3,1562.12,0.05,39.76,21.64,16.69,35.05,42.2,6.84
1710680400,3,1522.06,0.03,35.99,23.6,14.42,41.46,50.34,7.73
1710684000,3,1388.55,0.0,30.16,30.04,12.99,44.95,54.3,7.6
1710687600,4,1295.09,0.0,25.7,38.62,11.68,51.52,60.41,7.28
1710691200,4,1188.28,0.0,21.93,51.5,11.21,58.56,64.89,6.14
1710694800,4,1054.76,0.0,18.51,60.08,10.25,57.6,61.37,4.94
1710698400,3,934.6,0.0,16.62,58.65,10.85,49.11,52.37,4.75
1710702000,3,814.44,0.0,15.25,52.21,9.89,36.59,39.75,4.5
1710705600,2,714.3,0.0,14.57,44.7,9.18,24.82,27.78,4.37
1710709200,2,660.9,0.0,14.74,40.05,9.54,18.37,21.13,4.18
1710712800,2,654.22,0.0,15.59,36.48,11.09,15.78,18.35,3.86
1710716400,2,741.0,0.0,18.16,31.11,12.52,15.8,19.13,4.02
1710720000,2,1028.06,0.4,25.7,24.68,14.9,19.73,25.41,5.13
1710723600,2,1348.5,1.72,33.93,23.6,18.12,24.0,31.43,6.21
1710727200,3,1348.5,2.04,33.93,36.12,21.7,25.28,32.99,6.4
1710730800,3,1161.58,1.47,28.79,55.07,24.56,25.48,32.61,6.21
1710734400,2,881.2,1.12,23.31,62.23,26.23,20.94,25.8,4.5
1710738000,2,781.06,1.15,22.28,61.51,26.23,19.25,22.94,3.86
1710741600,2,774.38,1.15,25.7,52.21,26.94,20.37,23.73,3.67
1710745200,2,734.33,1.41,26.73,39.34,25.03,19.28,22.27,3.26
1710748800,2,700.95,1.59,27.42,27.89,23.37,17.07,19.96,3.29
1710752400,2,714.3,1.45,30.16,16.81,23.37,15.04,17.95,3.51
1710756000,2,1188.28,5.14,37.36,4.83,21.46,18.87,23.87,5.95
1710759600,3,1789.09,15.65,39.76,0.13,21.46,27.09,36.06,8.87
1710763200,3,2002.72,21.01,38.39,0.0,21.22,36.06,48.91,10.77
1710766800,3,2162.93,23.25,37.7,0.0,20.5,46.31,64.12,13.05
1710770400,4,2216.34,22.8,37.01,0.0,19.31,53.76,76.43,14.19
1710774000,4,2243.04,20.56,36.33,0.0,17.4,58.86,85.26,14.44
1710777600,4,2162.93,17.66,35.64,0.0,15.26,59.15,85.32,13.43
1710781200,4,1895.9,12.29,34.27,0.01,12.28,53.76,74.81,10.77
1710784800,4,1575.47,6.15,32.22,0.1,10.37,51.13,68.91,9.37
1710788400,4,1335.14,1.84,29.82,1.14,9.89,50.83,66.26,8.36
1710792000,4,1241.68,0.4,27.42,5.01,9.3,52.39,65.6,7.85
1710795600,4,1188.28,0.12,25.02,9.3,8.94,52.07,63.42,7.66
1710799200,4,1161.58,0.12,24.33,10.46,9.06,50.51,60.64,7.66
1710802800,3,1228.33,0.34,25.7,8.67,10.73,49.37,60.15,8.23
1710806400,4,1548.77,5.81,27.76,13.05,15.14,51.62,65.62,10.01
1710810000,4,1842.5,9.95,32.9,33.97,22.65,54.28,69.76,11.15
1710813600,4,1815.8,6.54,35.99,81.54,29.33,64.17,79.9,11.4
1710817200,5,1588.82,2.65,27.08,161.65,34.33,92.53,108.25,11.27
1710820800,4,821.11,1.4,13.54,141.62,29.8,58.54,65.74,5.26
1710824400,3,640.87,1.2,10.97,128.75,25.27,48.57,53.28,3.93
1710828000,3,620.84,1.19,11.31,125.89,24.56,47.13,51.24,3.86
1710831600,4,687.6,1.38,15.25,130.18,29.33,52.15,56.5,4.43
1710835200,4,781.06,1.29,20.22,138.76,33.38,61.84,66.59,4.88
1710838800,4,881.2,0.83,24.33,143.05,32.9,71.52,76.49,4.88
1710842400,5,1094.82,0.29,31.19,134.47,32.42,79.19,85.05,5.0
1710846000,5,1321.79,0.01,35.99,117.3,32.9,85.18,92.97,5.57
1710849600,5,1375.2,0.0,35.3,107.29,32.42,84.37,94.69,6.65
1710853200,5,2483.37,0.0,58.95,65.8,33.38,104.58,126.39,15.33
1710856800,5,4325.87,0.65,91.85,18.78,36.24,149.6,187.05,24.32
1710860400,5,6515.5,14.75,104.19,0.38,41.96,209.28,259.57,32.17
